ano,codigo_programa,sigla_ies,nome_ies,nome_programa,grande_area,area_conhecimento,area_avaliacao,autor,titulo,nivel,palavras_chave,resumo
1994,31012019002P9,IUPERJ,INSTITUTO UNIVERSITÁRIO DE PESQUISA DO RIO DE JANEIRO,CIÊNCIA POLÍTICA (CIÊNCIA POLÍTICA E SOCIOLOGIA),CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,IVO JOSE DE AQUINO COSER,O PRESIDENCIALISMO DEMOCRATICO.,Mestrado,PRESIDENCIALISMO                   CRITICA PARLAMENTARISTA            PLEBISCITO,"A PRESENTE DISSERTACAO NAO TEM COMO OBJETIVO COMPARAR OS DOIS SISTEMAS DE GOVERNO, MAS DE AVERIGUAR SE NO PRESIDENCIALISMO E VIAVEL UM CHEFE DE GOVERNO DETENTOR DE PODERES LEGISLATIVOS, SEM QUE ESSE FATO IMPLIQ UE EM CONSTANTES CRISES DE REGIME; DEBATENDO ESSA QUESTAO TANTO NO CAMPO TEORICO, COMO NO MODELO DOS PODERES PRESIDENCIAIS REALIZADO NA CONSTITUICAO DE 1988.  A CRITICA PARLAMENTARISTA E ORGANIZADA A PARTIR DE TRES PONOS ESTABELECIDOS PELOS NORTE-AMERICANOS SHUGART E CAREY: RIGIDEZ TEMPORAL, PROPENSAO MAJORITARIA E LEGITIMIDADE DUAL.  O NUCLEO DA OBJECAO PARLAMENTARISTA CONSISTE NO FATO DE QUE O PRESIDENTE, ELEITO PE SEU TEMPO DE MANDATO REDUZIDO.  O PONTO PRINCIPAL DOS DEFENSORES DO PRESIDENCIALISMO REVELA A MAIOR IDENTIFICABILIDADE QUE O ELEITOR POSSUI NA ESCOLHA DO GOVERNO. BEM COMO, A EXISTENCIA DE 2 AGENTES ELEITORAIS (PRESIDENTE E LEGISLATIVO) PERMITE QUE A REPRESENTACAO E A GOVERNABILIDADE NAO SEJAM TRATADOS NUM JOGO DE SOMA ZERO. A ANALISE DOS PODERES PRESIDENCIAIS EXISTENTES NA CONSTITUICAO DE 1988 MOSTRA QUE HOUVE UM EN FRAQUECIMENTO DO PODER PRESIDENCIAL, ISTO OCORREU EM VIRTUDE DA REDUCAO DO QUORUM PARA A DERRUBADA DO VETO PRESIDENCIAL."
1994,42001013033P4,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,CIÊNCIA  POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,TELMO REMIAO MOURE,OS MILITARES E A ABERTURA POLITICA: DISCURSO E CONTINUISMO NO PODER (1974-1988),Mestrado,ABERTURA POLITICA NO BRASIL        MILITARES                          ABERTURA P,"ANALISE DOS DISCURSOS DOS MILITARES BRASILEIROS FRENTE A ABERTURA POLITICA OCORRIDA DE 1974 A 1988. OS DISCURSOS ANALISADOS SAO OS DE PRESIDENTES DA REPUBLICA E DE MINISTROS MILITARES DIRIGIDOS AO PUBLICO MILIT AR, ONDE ESTAO EXPLICITADAS POSICOES OFICIAIS DAS FORCAS ARMADAS BRASILEIRAS FRENTE AO PROCESSO DE ABERTURA POLITICA. OS DISCURSOS DEFINEM ENCAMINHAMENTOS A CRIACAO DE INSTRUMENTOS JURIDICO E INSTITUCIONAIS, PR ESERVANDO MECANISMOS EXCEPCIONAIS DO REGIME MILITAR. OS DISCURSOS TAMBEM INTERVEEM EM DOIS PROCESSOS SUCESSORIOS PRESIDENCIAIS (DE GEISEL E FIGUEIREDO), DEFINEM QUESTOES RELATIVAS AO PAPEL CONSTITUCIONAL DAS FO FICOU OBSTACULIZAR A PRESENCA DO MILITAR NO CENARIO POLITICO DO PAIS. A ABERTURA NAO SIGNIFICOU ROMPIMENTO COM ESTRUTURAS DE MANDO DO REGIME MILITAR."
1994,53001010026P2,UNB,UNIVERSIDADE DE BRASÍLIA,CIENCIA POLITICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,REGINA LUNA  SANTOS CARDOSO,"AUTONOMIA DO ESTADO versus MOBILIZACAO DOS ATORES PRIVADOS: AS POLICY NETWORKS E A POLITICA INDUSTRIAL NO BRASIL, 1985-1992.",Mestrado,AUTONOMIA DO ESTADO                MOBILIZACAO DOS ATORES PRIVADOS,"ESTE TRABALHO CONSISTE EM UMA ANALISE DO PROCESSO DE FORMULACAO DA POLLITICA INDUSTRIAL NO BRASIL, NO PERIODO 1985-92, VISANDO ATINGIR TRES OBJETIVOS: PRIMEIRO, TESTAR O PODER EXPLICATIVO DE ABORDAGENS INSTITU- CIONAIS DE POLITICAS PUBLICAS NO RELACIONAMENTO ENTRE GRUPOS DE INTERESSE E ESTADO NO POLICY-MAKING E A ADEQUACAO DA TIPOLOGIA DE POLICY-   NETWORKS AO CONTEXTO BRASILEIRO; SEGUNDO, IDENTIFICAR CAUSAS DAS MODI- FICACOES NO TRATAMENTO DADO A POLITICA; E TERCEIRO, AVALIAR O GRAU DE AUTONOMIA DO ESTADO BRASILEIRO NA FORMULACAO DESTA POLITICA ESPECIFICA"
1994,31005012026P2,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,RELAÇÕES INTERNACIONAIS,CIÊNCIAS HUMANAS,"RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS",CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,CARLOS RICARDO DORNER,O MEIO MARINHO COMO PATRIMONIO COMUM DA HUMANIDADE: A CONVENCAO DE MONTEGO BAY E A MUDANCA DO REGIME INTERNACIONAL MARINHO,Mestrado,INTERDEPENDENCIA COMPLEXA          TRANSICAO REGIMENTAL               COMUNALIDA,"A DISSERTACAO ANALISA AS AMBIGUIDADES QUE PERMEARAM O DIREITO MARITIMO CLASSICO E SUA IMPORTANCIA NA TRANSICAO DO REGIME MARITIMO INTERNACIONAL. O NOVO REGIME, CONSAGRANDO A INTERDEPENDENCIA COMPLEXA, ENSEJA O ESTUDO DA CONVENCAO DE MONTEGO BAY   E SEU NUCLEO CENTRAL-A COMUNALIDADE HUMANA NO AMBITO DA QUESTAO MARITIMA."
1994,32001010011P2,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,PRADO CLARA VERSIANE DOS ANJOS,CORPORATIVISMO E CUMPLICIDADE NUMA FABRICA - CIDADA. ESTUDO DA ALCAN - OURO PRETO (1934-1990),Mestrado,CORPORATIVISMO                     FABRICA                            TRABALHO O,"A PARTIR DA COMPREENSAO DO ESPACO FABRIL COMO ESPACO ONDE TEM LUGAR O FAZER-SE OPERARIO,A POLITICA DA GESTAO DA FORCA DE TRABALHO E ENTENDIDA COMO ELEMENTO INTERVENIENTE NA FORMACAO DA IDENTIDADE COLETIVA DE UM  GRUPO DE TRABALHADORES COMPREENDENDO TAL POLITICA DE GESTAO COMO CORPORATIVISTA, A IDENTIDADE DOS TRABALHADORES E CONSTRUIDA ENTRE A IGUALDADE E O ENFRENTAMENTO ENTRE UMA IDENTIFICACAO COM A EMPRESA E A IDENTI DADE ENQUANTO CLASSE. ESSE PROCESSO DIFERENCIADO CONDUZ A UMA LOGICA DA ACAO QUE ENVOLVE CALCULO INSTRUMENTAL, LACOS DE SOLIDARIEDADE E SENTIDO DE CUMPLICIDADE NA RELACAO COM A EMPRESA."
1994,33002010030P6,USP,UNIVERSIDADE DE SÃO PAULO,CIÊNCIA  POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,CATIA AIDA PEREIRA DA SILVA,"OS CONSELHOS TUTELARES DA CRIANCA E DO ADOLESCENTE DE SAO PAULO E OS SEGMENTOS PRO-CIDADANIA CONFLITOS, NEGOCIACOES E IMPASSES NA CONSTRUCAODE ESPACOS PUBLICOS",Mestrado,CONSELHOS TUTELARES                ESPACOS PUBLICOS                   CIDADANIA,"OS CONSELHOS TUTELARES DA CRIANCA E DO ADOLESCENTE DE SAO PAULO, ORGAOS CO-GESTORES E FISCALIZADORES CRIADOS PELO ESTATUTO DA CRIANCA E DO ADOLESCENTE, SAO VISTOS COMO ESPACOES PUBLICOS QUE PERMITEM AOS FATORES SOCIAIS INFLUENCIAREM NAS POLITICAS PUBLICAS. A ELEICAO E A MOBILIZACAO PRO-CONSELHOS TUTELARES EM SAO PAULO SAO O OBJETO DA DISSERTACAO, QUE SE VOLTA PARA OS CONFLITOS E IMPASSES CRIADOS ENTRE OS SEGMENTOS DEF ENSORES DOS DIREITOS DA CIDADANIA E OUTROS SEGMENTOS SOCIAIS, MINORITARIOS NA COMPOSICAO DOS CONSELHOS. ESTES CONFLITOS DIZEM RESPEITO AS RELACOES QUE SE ESTABELECEM ENTRE OS CONSELHOS, DE UM LADO, E O PODER PU"
1994,33003017017P6,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,CIENCIA POLITICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,PATRICIA VIEIRA TROPIA,CLASSE MEDIA DE TRABALHO E COMPORTAMENTO SINDICAL: O CASO DOS COMERCIARIOS DE SAO PAULO.,Mestrado,COMERCIARIOS                       CLASSE MEDIA                       SITUACAO D,"ESTA DISSERTACAO DE MESTRADO ANALISA O NAO ATIVISMO DOS COMERCIARIOS NO PLANO SINDICAL. NOSSO OBJETIVO FOI MOSTRAR QUE A RARIDADE DAS GREVES NO COMERCIO, A REJEICAO AO SINDICALISMO REIVINDICATORIO E A HEGEMONIA  DO PELEGUISMO NESTE SINDICATO DERIVAM DA SITUACAO DE TRABALHO DOMINANTE NO COMERCIO DE SAO PAULO. NESTA SITUACAO DE TRABALHO, OS COMERCIARIOS ESTAO ISOLADOS ESPACIALMENTE A MEDIDA QUE PREDOMINAM PEQUENAS LOJAS , MANTE COM O PATRAO E COM O PUBLICO UMA RELACAO PESSOAL, DESFRUTAM DE AUTONOMIA NO LOCAL DE TRABALHO E RECEBEM, EM SUA MAIORIA POR COMISSAO. ESTA SITUACAO DE TRABALHO CRIA UMA VISAO DE TRABALHADOR AUTONOMO, RE IVINDICATORIA E GREVISTA ACEITANDO O SINDICATO APENAS COMO ORGAO PREVIDENCIARIO. POR OUTRO LADO, DISCUTIMOS A INSERCAO DE CLASSE DESTE ASSALARIADOS NAO-MANUAIS. A MAIOR PARTE DA BIBLIOGRAFIA MARXISTA, ATE O FIN AL DA DECADA DE 60, INSERIA OS COMERCIARIOS NO PROLETARIADO NA MEDIDA EM QUE TOMAVA COMO CRITERIO EXCLUSIVO O ASSALARIAMENTO. PROCURAMOS FUGIR DE UMA DISCUSSAO PURAMENTE ABSTRATA SOBRE O PERTENCIMENTO DE CLASSE  DOS COMERCIARIOS AO INVESTIRMOS NA ANALISE DO SEU COMPORTAMENTO ANTI-SINDICAL E DA IDEOLOGIA SECRETADA POR ELES."
1994,53001010025P6,UNB,UNIVERSIDADE DE BRASÍLIA,RELACOES INTERNACIONAIS,CIÊNCIAS HUMANAS,POLÍTICA INTERNACIONAL,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,ADRIANO SILVA PUCCI,Interdependencia Complexa e Troca de Divida por Natureza: Teoria e Pratica.,Mestrado,INTERDEPENDENCIA                   TROCA DE DIVIDA                    TEORIA E P,"A DISSERTACAO AVALIA POSSIVEIS PERCEPCOES DO FENOMENO DA INTERDEPENDENCIA, A LUZ DE TRES ""GRAND THE ORIES"" DO PENSAMENTO POLITICO INTERNACIONAL: A HOBBESIANA, A KANTIANA E A GROCIANA. SEM PREJUIZO AO RECONHECIM MENTO DA APTIDAO DE CADA UMA DESTAS A OFERECER EXPLICACOES PARA OS FE-NOMENOS INTERNACIONAIS EM GERAL, PROCURA-SE DEMONSTRAR QUE, NO CASO ESPECIFICO DA INTERDEPENDENCIA, A TERCEIRA TRADICAO E A MAIS ADEQUADA, PORQUE ADMITE COM MAIS FACILIDADE A COEXISTENCIA DE ELEMENTOS DE CONTINUIDADE E DE MUDANCA NAS RELACOES INTERNACIONAIS, AO PASSO QUE AS DE- MAIS TRADICOES CONCENTRAM-SE EM UMA OU OUTRA DESTAS DIMENSOES.A PARTIR DEPENDENCE""."
1994,31005012026P2,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,RELAÇÕES INTERNACIONAIS,CIÊNCIAS HUMANAS,"RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS",CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,JOAO F. ABELARDO PONTES NOGUEIRA,"DILEMAS E AMBIGUIDADES: REALISMO, MARXISMO E AS RELACOES INTERNACIONAIS DA PERIFERIA",Mestrado,TEORIA DAS RELACOES INTERNACIONAIS TERCEIRO MUNDO                     DEPENDENCI,"O TRABALHO FAZ UMA ANALISE CRITICA COMPARADA DE PERSPECTIVAS TEORICAS DAS RELACOES INTERNACIONAIS DA PERIFERIA, DE MATRIZ REALISTA E MARXISTA, PROCURANDO APONTAR SEUS LIMITES E POTENCIALIDADES PARA ENFRENTAR OS CONDICIONAMENTOS EXTERNOS AO DESENVOLVIMENTO E A ACAO POLITICA DE ESTADOS DO CHAMADO ""TERCEIRO MUNDO"". A TESE TAMBEM PRETENDE ANALISAR A ADEQUACAO DOS ENFOQUES REALISTA; DEPENDENTISTA E ""TERCEIRO MUNDISTA"" PARA  PENSAR OS DILEMAS DE PAISES QUE PRECISAM REDEFINIR SEU PADRAO DE INSERCAO INTERNACIONAL NO CONTEXTO DE PROCESSO DE DEMOCRATIZACAO."
1994,31012019002P9,IUPERJ,INSTITUTO UNIVERSITÁRIO DE PESQUISA DO RIO DE JANEIRO,CIÊNCIA POLÍTICA (CIÊNCIA POLÍTICA E SOCIOLOGIA),CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,ELYSABETH SENRA DE OLIVEIRA,UMA GERACAO CINEMATOGRAFICA. INTELECTUAIS MINEIROS DA DECADA DE 50.,Mestrado,GERACAO MINEIRA                    MODERNIZACAO DA SOCIEDADE          CIDADE PLA,"ESTA TESE INVESTIGA A ATUACAO DA GERACAO MINEIRA NOS ANOS 50 EM UM CONTEXTO DE MODERNIZACAO DA SOCIEDADE BRASILEIRA. O PALCO DESTES INTELECTUAIS E A CIDADE DE BELO HORIZONTE E O FOCO CENTRAL DE NOSSA ANALISE E A ATIVIDADE DA CRITICA CINEMATOGRAFICA.  CIDADE PLANEJADA, BELO HORIZONTE NASCE NO FINAL DO SECULO XIX COM A FINALIDADE DE SER A CAPITAL POLITICA E CULTURAL DO ESTADO DE MINAS GERAIS.  DESDE CEDO, EM ESPECIAL A  PARTIR DOS ANOS 20, CONSOLIDA-SE UM TRADICAO DE CONCICIO SOCIAL PAUTADA NAS TROCAS INTELECTUAIS. GERACOES DE LITERATOS SE NOTABILIZARAM NO CENARIO NACIONAL.  BASTA LEMBRAR A GERACAO DOS ANOS 20, REPRESENTADAS  GERACAO CUJO INTERESSE PRINCIPAL SERA A ARTE CINEMATOGRAFICA.  ESTA, EM SUA TRAJETORIA, TEM NO POS-GUERRA SEU MOMENTO DE MAIOR EXPANSAO. O VOLUME DAS EXPORTACOES DAS FITAS DE CINEMA CRESCEM EM TODO O MUNDO. O BRASIL RECEBE FILMES DA EUROPA E, PRINCIPALMENTE DOS ESTADOS UNIDOS."
1994,33002010030P6,USP,UNIVERSIDADE DE SÃO PAULO,CIÊNCIA  POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,NILSON NOBUAKI YAMAUTI,O GOVERNO GOULART: PROCESSO IDEAL E PROCESSO REAL NA REPRODUCAO POLITICA DO CAPITAL (1963-1964),Mestrado,GOVERNO GOULART                    PODER EXECUTIVO                    CRISE DE G,"O PERIODO DE GOVERNO GOULART QUE TEM INICIO EM 23 DE JANEIRO DE 1963 E TERMINA EM 03 DE ABRIL DE 1964 FOI MARCADO POR UM COMPLEXO DE CRISES: DO REGIME, DO ESTADO, POLITICA, DE GOVERNO E INSTITUCIONAL. PROPOE-SE  A CRISE DE GOVERNABILIDADE COMO RESULTADO DO IMPASSE DO PODR-EXECUTIVO APOS O FRACASSO NA TENTATIVA DE REATIVACAO DO DESENVOLVIMENTO ECONOMICO E NA ADMINISTRACAO DA DISTRIBUICAO DA RENDA. DIANTE DA POSSIBILIDA DE DE ALTERNANCIA NO PODER E VISANDO A SOBREVIVENCIA POLITICA O CHEFE DE GOVERNO RECORRE A FORCAS POLITICAS QUE UTILIZAM COMO RECURSO DE PODER SETORES SUBALTERNOS DAS FORCAS ARMADAS E SINDICATOS. A UTILIZACAO D 6."
1994,53001010026P2,UNB,UNIVERSIDADE DE BRASÍLIA,CIENCIA POLITICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,JANETE TRICHES,As Oligarquias dos Partidos Criciuma-SC: 1945-1992,Mestrado,OLIGARQUIAS DOS PARTIDOS           CRICIUMA - 1945-1992,"ESTA DISSERTACAO ESTUDA A DEMOCRACIA INTERNA DOS PARTIDOS POLITICOS NACIDADE DE CRICIUMA - SANTA CATARINA, EM TRES PERIODOS DISTINTOS. COME-CA COM O POPULISMO DE 1945-65, INCLUE O BIPARTIDARISMO DE 1966-79 E TE TERMINA COM O MULTIPARTIDARISMO DE 1980-92."
1994,32001010011P2,UFMG,UNIVERSIDADE FEDERAL DE MINAS GERAIS,CIÊNCIA POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,MENDES ALBERTO NOBRE,O TRIUNFO DA CONCEPCAO DO LIVRE MERCADO: MORAL E POLITICA NA OBRA DE ADAM SMITH.,Mestrado,MORAL E POLITICA                   PENSAMENTO ECONOMICO               ADAM SMITH,"ANALISE DA RELACAO ENTRE O PENSAMENTO ECONOMICO, POLITICO E MORAL, NA OBRA DE ADAM SMITH, DESTACANDO-SE AS RELACOES RUPTURAS ENTRE ESTAS TRES AREAS DO CONHECIMENTO."
1994,33003017017P6,UNICAMP,UNIVERSIDADE ESTADUAL DE CAMPINAS,CIENCIA POLITICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,RAUL BURGOS,AS PERIPECIAS DE GRAMSCI ENTRE GULLIVER E O PEQUENO POLEGAR: UM ESTUDO SOBRE OS PROJETOS POLITICOS DO PT E DA FMLN.,Mestrado,PERIPECIAS                         GRAMSCI                            GULLIVER,"INSENDO NA DISCUSSAO MAIS AMPLA SOBRE A TRANSICAO A DEMOCRACIA, A ESTABILIZACAO DOS REGIMES RECENTEMENTE DEMOCRATIZADOS NA AMERICA LATINA E A POSICAO DA ESQUERDA POLITICA EM TORNO DESTES PROBLEMAS, O TRABALHO C ONCENTRA-SE NO ESTUDO DOS NOVOS PROJETOS DE TRANSFORMACAO SOCIAL E DE DEMOCRACIA ELABORADOS PELO PT NO BRASIL E PELA FMLN EM EL SALVADOR, NA CONJUNTURA DE FIM DOS ANOS 80 E COMECO DOS 90. PARA TAL TAREFA, O TRA BALHO DESTACA O DOCUMENTO FINAL (RESOLUCOES) DO PRIMEIRO CONGRESSO DO PT EM DEZEMBRO DE 1991 (JUNTO A OUTROS TEXTOS), E OS ACORDOS DE PAZ ENTRE FMLN E O GOVERNO DE EL SALVADOR DE JANEIRO DE 1992 ( E OUTROS TEXT RAMSCIANOS NESTE PROCESSO DE RENOVACAO CONCEITUAL. ASSIM SE MOSTRA COMO O CONCEITO DE HEGEMONIA E OUTROS CONCEITOS LIGADOS, COMO BLOCO HISTORICO, SOCIEDADE CIVILETC., SAO BASEADOS NOVOS PROJETOS, CONSTIUINDO UM A CONCEPCAO DE ""SOCIALISMO"" QUE ENTENDE ESTE COMO ""RADICALIZACAO DA DEMOCRACIA"" REPRESENTATIVA, ALARGANDO O CONTEUDO DE DEMOCRACIA PARA AS ORDENS SOCIAL E ECONOMIA. FINALMENTE JUNTO COM O TRABALHO CONCEITUAL-TE ORICO, SE DESTACAM NO TEXTO EXPERIENCIAS CONCRETAS DE NOVAS CONSTRUCOES POLITICAS - O CASO DA ADMINISTRACAO POPULAR DE PORTO ALEGRE...."
1994,42001013033P4,UFRGS,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,CIÊNCIA  POLÍTICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,RUBENS SIMAO PRA PRA,CONSELHOS DOS DIREITOS DA CRIANCA E DO ADOLESCENTE: UMA EXPERIENCIA DE DESCENTRALIZACAO E DE DEMOCRATIZACAO DA SOCIEDADE.,Mestrado,MOVIMENTOS SOCIAIS                 CRIANCA E ADOLESCENTE              DESCENTRAL,"PARTINDO DE UMA PERSPECTIVA TEORICA QUE SALIENTA OS ASPECTOS VIAVEIS DA PARTICIPACAO E DA REPRESENTACAO POLITICA, O ESTUDO ANALISA OS CONSELHOS DOS DIREITOS DA CRIANCA E DO ADOLESCENTE, CRIADOS E EM FUNCIONAMEN TO EM MUNICIPIOS DO ESTADO DO RIO GRANDE DO SUL. ESPECIFICAMENTE O TRABALHO TINHA COMO OBJETIVO EXAMINAR A PROPOSTA POLITICA DA LEI 8.069 - ESTATUTO DA CRIANCA E DO ADOLESCENTE, QUE PROPOE OS CONSELHOS COMO FOR MA DE PARTICIPACAO E REPRESENTACAO POLITICA E COMO MODO DE ORGANIZACAO ADMINISTRATIVA. A METODOLOGIA UTILIZADA PARA ALCANCAR ESTES OBJETIVOS CONSISTIU DE UMA PESQUISA POR AMOSTRAGEM DOS 140 CONSELHOS INSTALADOS CAO E DE GARANTIA DE DIREITOS, PARA UM SEGMENTO HISTORICAMENTE EXCLUIDO DAS POLITICAS PUBLICAS. COMO TAL SAO INSTANCIA POLITICA E INSTRUMENTO ADEQUADO DE REPRESENTACAO NA ESTRUTURA DO ESTADO, EMBORA NECESSITEM VENCER CERTOS OBSTACULOS MATERIALIZADOS NA COMPOSICAO DO PODER LOCAL E NOS COMPONENTES DE UMA CULTURA POLITICA AUTORITARIA E CENTRALIZADORA. EM SINTESE, O ESTUDO SUGERE QUE OS CONSELHOS SAO VIAVEIS POLITICA E A DMINISTRATIVAMENTE, COMO FORMA DE PARTICIPACAO E REPRESENTACAO POLITICA E DE CONSTRUCAO DA CIDADANIA."
1994,53001010025P6,UNB,UNIVERSIDADE DE BRASÍLIA,RELACOES INTERNACIONAIS,CIÊNCIAS HUMANAS,POLÍTICA INTERNACIONAL,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,CRISTINA F. M. DE CERQUEIRA,Da Interdependencia Ambiental a Cooperacao Multilateral: Um Novo Paradigma de Relacoes Internacionais em Delineamento.,Mestrado,COOPERACAO MULTILATERAL            QUESTOES AMBIENTAIS GLOBAIS,ESTE ESTUDO PROCURA EVIDENCIAR A IMPORTANCIA E CONTRIBUIR PARA A ANA- LISE DOS PROCESSOS DE NEGOCIACAO DE ACORDOS INTERNACIONAIS NA AREA DO MEIO AMBIENTE. PARTE DA PREMISSA DE QUE O IMPERATIVO DA INTERDEPENDEN- CIA AMBIENTAL E  A CONSEQUENTE NECESSIDADE DE COOPERACAO INTERNACI0NALVEM CONCORRENDO PARA UM INEDITO ALINHAMENTO DE PAISES EM TORNO DE QUESTOES AMBIENTAIS GLOBAIS E SUSTENTA QUE O POTENCIAL ECONOMICO E AMBIEN- TAL DOS VASTOS RECURSOS NATURAIS OFERECEM AOS PAISES EM DESENVOLVIMENTO ALTERNATIVAS E SOLUCOES MULTILATERAIS SEM PRECEDENTES PARA AGILIZAR FINANCIAR E OPERACIONALIZAR SEUS PROCESSOS DE DESENVOLVIMENTO.
1994,31005012026P2,PUC-RIO,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,RELAÇÕES INTERNACIONAIS,CIÊNCIAS HUMANAS,"RELAÇÕES INTERNACIONAIS, BILATERAIS E MULTILATERAIS",CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,JOAO LUCAS Q. NOVAIS DE ALMEIDA,A POLITICA EXTERNA BRASILEIRA E AS NEGOCIACOES E PROPRIEDADES INTELECTUAL NO GATT,Mestrado,POLITICA EXTERNA DO BRASIL         GATT                               REGIME MUL,"A DISSERTACAO ANALISA A POLITICA EXTERNA BRASILEIRA NAS NEGOCIAOES INTERNACIONAIS DO GATT ENVOLVENDO A PROTECAO DE PROPRIEDADE INTELECTUAL NO PERIODO 82-92. ARGUMENTA-SE QUE, EMBORA O BRASIL TENHA SOFRIDO INTEN SA PRESSAO BILATERAL DOS EUA, SUA POLITICA DE PROPRIEDADE INTELECTUAL NO GATT TEVE COMO PRINCIPAL MOTIVACAO SUA PREOCUPACAO COM O FUTURO DO REGIME MULTILATERAL DE COMERCIO"
1994,31012019002P9,IUPERJ,INSTITUTO UNIVERSITÁRIO DE PESQUISA DO RIO DE JANEIRO,CIÊNCIA POLÍTICA (CIÊNCIA POLÍTICA E SOCIOLOGIA),CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,FATIMA LAMPREIA CARVALHO,O CENTRO DO LABIRINTO; UM ESTUDO SOBRE A COMPETICAO ELEITORAL NA TV.,Mestrado,ELEICOES                           COMPETICAO ELEITORAL               LABIRINTO,A PRESENTE TESE CONSTITUI UMA ANALISE DAS ELEICOES DE 1989 COM BASE NOS PROGRAMAS ELEITORAIS NA TV.
1994,53001010026P2,UNB,UNIVERSIDADE DE BRASÍLIA,CIENCIA POLITICA,CIÊNCIAS HUMANAS,CIÊNCIA POLÍTICA,CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS,THAIS MENDONCA JORGE,Collor: Ascensao e Queda de um Mito Politico nas Paginas do Jornal do Brasil.,Mestrado,COLLOR                             ASCENSAO E QUEDA,"ESTE TRABALHO PRETENDE EXAMINAR O PROCESSO DE ELEICAO DO PRESIDENTE   FERNANDO COLLOR DE MELLO E SUA TRAJETORIA NA POLITICA BRASILEIRA, A   PARTIR DE UMA ABORDAGEM CENTRADA NO CONCEITO DE MITO POLITICO E NAS SUAS RELACOES COM OS MEIOS DE COMUNICACAO, EM ESPECIAL A MIDIA IMPRES-SA. AO ABORDAR QUESTAO TAO CONTROVERSA NO AMBITO DA CIENCIA POLITICA, TENHO A CONSCIENCIA DE QUE O PROPOSITO DESTA TESE SE SITUA FORA DO CAM PO TRADICIONAL DAS PESQUISAS DESENVOLVIDAS PELA DISCIPLINA."
